"","id","mean","median","raster_name","service","color","year","ee_r264_name","iso3","continent","region_wb","income_grp","name_long"
"360",96,2.10052800178528,2.14130125911884,"coastal_risk_esa2020_value_md5_f9f644","Coastal Protection","#9e9ac8",2020,"Guyana","GUY","South America","Latin America & Caribbean","4. Lower middle income","Guyana"
"361",97,1.3168420791626,1.41485831839668,"coastal_risk_esa2020_value_md5_f9f644","Coastal Protection","#9e9ac8",2020,"Hong Kong","HKG","Asia","East Asia & Pacific","2. High income: nonOECD","Hong Kong"
"362",98,0.0946288034319878,0.10693808056967,"coastal_risk_esa2020_value_md5_f9f644","Coastal Protection","#9e9ac8",2020,"Heard Island and McDonald Island","HMD","Seven seas (open ocean)","Sub-Saharan Africa","5. Low income","Heard I. and McDonald Islands"
"363",99,1.79247295856476,1.81911442005057,"coastal_risk_esa2020_value_md5_f9f644","Coastal Protection","#9e9ac8",2020,"Honduras","HND","North America","Latin America & Caribbean","4. Lower middle income","Honduras"
"364",100,2.1065571308136,2.07150520941749,"coastal_risk_esa2020_value_md5_f9f644","Coastal Protection","#9e9ac8",2020,"Croatia","HRV","Europe","Europe & Central Asia","2. High income: nonOECD","Croatia"
"365",101,1.02993214130402,0.884568040384046,"coastal_risk_esa2020_value_md5_f9f644","Coastal Protection","#9e9ac8",2020,"Haiti","HTI","North America","Latin America & Caribbean","5. Low income","Haiti"
"366",102,NA,NA,"coastal_risk_esa2020_value_md5_f9f644","Coastal Protection","#9e9ac8",2020,"Hungary","HUN","Europe","Europe & Central Asia","1. High income: OECD","Hungary"
"367",103,1.61952948570251,1.48547092926112,"coastal_risk_esa2020_value_md5_f9f644","Coastal Protection","#9e9ac8",2020,"Indonesia","IDN","Asia","East Asia & Pacific","4. Lower middle income","Indonesia"
"368",104,2.07171082496643,2.19410838916176,"coastal_risk_esa2020_value_md5_f9f644","Coastal Protection","#9e9ac8",2020,"Isle of Man","IMN","Europe","Europe & Central Asia","2. High income: nonOECD","Isle of Man"
"369",105,1.55817592144012,1.42229514796962,"coastal_risk_esa2020_value_md5_f9f644","Coastal Protection","#9e9ac8",2020,"India","IND","Asia","South Asia","4. Lower middle income","India"
"370",106,4.24870014190674,3.90099915940723,"coastal_risk_esa2020_value_md5_f9f644","Coastal Protection","#9e9ac8",2020,"British Indian Ocean Territory","IOT","Seven seas (open ocean)","Sub-Saharan Africa","2. High income: nonOECD","British Indian Ocean Territory"
"371",107,0.509450733661652,0.305084650825809,"coastal_risk_esa2020_value_md5_f9f644","Coastal Protection","#9e9ac8",2020,"Ireland","IRL","Europe","Europe & Central Asia","1. High income: OECD","Ireland"
"372",108,1.17953097820282,0.801316172792484,"coastal_risk_esa2020_value_md5_f9f644","Coastal Protection","#9e9ac8",2020,"Iran","IRN","Asia","Middle East & North Africa","3. Upper middle income","Iran"
"373",109,0.578624665737152,0.655337831175157,"coastal_risk_esa2020_value_md5_f9f644","Coastal Protection","#9e9ac8",2020,"Iraq","IRQ","Asia","Middle East & North Africa","4. Lower middle income","Iraq"
"374",110,0.779158473014832,0.696218723811045,"coastal_risk_esa2020_value_md5_f9f644","Coastal Protection","#9e9ac8",2020,"Iceland","ISL","Europe","Europe & Central Asia","1. High income: OECD","Iceland"
"375",111,1.24431979656219,0.182583370498739,"coastal_risk_esa2020_value_md5_f9f644","Coastal Protection","#9e9ac8",2020,"Israel","ISR","Asia","Middle East & North Africa","1. High income: OECD","Israel"
"376",112,1.16538941860199,0.793264799201135,"coastal_risk_esa2020_value_md5_f9f644","Coastal Protection","#9e9ac8",2020,"Italy","ITA","Europe","Europe & Central Asia","1. High income: OECD","Italy"
"377",113,1.07411181926727,1.0647869447381,"coastal_risk_esa2020_value_md5_f9f644","Coastal Protection","#9e9ac8",2020,"Jamaica","JAM","North America","Latin America & Caribbean","3. Upper middle income","Jamaica"
"378",114,0.91114991903305,1.08916073711307,"coastal_risk_esa2020_value_md5_f9f644","Coastal Protection","#9e9ac8",2020,"Jersey","JEY","Europe","Europe & Central Asia","2. High income: nonOECD","Jersey"
"379",115,3.21145534515381,3.17316196306113,"coastal_risk_esa2020_value_md5_f9f644","Coastal Protection","#9e9ac8",2020,"Jordan","JOR","Asia","Middle East & North Africa","3. Upper middle income","Jordan"
"380",116,2.11934638023376,2.10883246152434,"coastal_risk_esa2020_value_md5_f9f644","Coastal Protection","#9e9ac8",2020,"Japan","JPN","Asia","East Asia & Pacific","1. High income: OECD","Japan"
"381",117,NA,NA,"coastal_risk_esa2020_value_md5_f9f644","Coastal Protection","#9e9ac8",2020,"Kazakhstan","KAZ","Asia","Europe & Central Asia","3. Upper middle income","Kazakhstan"
"382",118,1.03375685214996,0.974803403132612,"coastal_risk_esa2020_value_md5_f9f644","Coastal Protection","#9e9ac8",2020,"Kenya","KEN","Africa","Sub-Saharan Africa","5. Low income","Kenya"
"383",119,NA,NA,"coastal_risk_esa2020_value_md5_f9f644","Coastal Protection","#9e9ac8",2020,"Kyrgyzstan","KGZ","Asia","Europe & Central Asia","5. Low income","Kyrgyzstan"
"384",120,2.19002246856689,2.1698859742654,"coastal_risk_esa2020_value_md5_f9f644","Coastal Protection","#9e9ac8",2020,"Cambodia","KHM","Asia","East Asia & Pacific","5. Low income","Cambodia"
"385",121,4.94808912277222,5.29622290804204,"coastal_risk_esa2020_value_md5_f9f644","Coastal Protection","#9e9ac8",2020,"Kiribati","KIR","Oceania","East Asia & Pacific","4. Lower middle income","Kiribati"
"386",122,1.11221063137054,1.13069835902066,"coastal_risk_esa2020_value_md5_f9f644","Coastal Protection","#9e9ac8",2020,"Saint Kitts and Nevis","KNA","North America","Latin America & Caribbean","2. High income: nonOECD","Saint Kitts and Nevis"
"387",123,1.88543200492859,1.90390059161903,"coastal_risk_esa2020_value_md5_f9f644","Coastal Protection","#9e9ac8",2020,"South Korea","KOR","Asia","East Asia & Pacific","1. High income: OECD","Republic of Korea"
"388",124,0.406937181949615,0.437152521660707,"coastal_risk_esa2020_value_md5_f9f644","Coastal Protection","#9e9ac8",2020,"Kuwait","KWT","Asia","Middle East & North Africa","2. High income: nonOECD","Kuwait"
"389",125,NA,NA,"coastal_risk_esa2020_value_md5_f9f644","Coastal Protection","#9e9ac8",2020,"Laos","LAO","Asia","East Asia & Pacific","4. Lower middle income","Lao PDR"
"390",126,1.65081787109375,1.84180979615896,"coastal_risk_esa2020_value_md5_f9f644","Coastal Protection","#9e9ac8",2020,"Lebanon","LBN","Asia","Middle East & North Africa","3. Upper middle income","Lebanon"
"391",127,1.81280505657196,1.95772663413114,"coastal_risk_esa2020_value_md5_f9f644","Coastal Protection","#9e9ac8",2020,"Liberia","LBR","Africa","Sub-Saharan Africa","5. Low income","Liberia"
"392",128,0.156489685177803,0.105285013620001,"coastal_risk_esa2020_value_md5_f9f644","Coastal Protection","#9e9ac8",2020,"Libya","LBY","Africa","Middle East & North Africa","3. Upper middle income","Libya"
"393",129,1.35924780368805,1.25362852721936,"coastal_risk_esa2020_value_md5_f9f644","Coastal Protection","#9e9ac8",2020,"Saint Lucia","LCA","North America","Latin America & Caribbean","3. Upper middle income","Saint Lucia"
"394",130,NA,NA,"coastal_risk_esa2020_value_md5_f9f644","Coastal Protection","#9e9ac8",2020,"Liechtenstein","LIE","Europe","Europe & Central Asia","2. High income: nonOECD","Liechtenstein"
"395",131,1.62733173370361,1.6482643094534,"coastal_risk_esa2020_value_md5_f9f644","Coastal Protection","#9e9ac8",2020,"Sri Lanka","LKA","Asia","South Asia","4. Lower middle income","Sri Lanka"
"396",132,NA,NA,"coastal_risk_esa2020_value_md5_f9f644","Coastal Protection","#9e9ac8",2020,"Lesotho","LSO","Africa","Sub-Saharan Africa","4. Lower middle income","Lesotho"
"397",133,2.05176019668579,1.92882071323455,"coastal_risk_esa2020_value_md5_f9f644","Coastal Protection","#9e9ac8",2020,"Lithuania","LTU","Europe","Europe & Central Asia","3. Upper middle income","Lithuania"
"398",134,NA,NA,"coastal_risk_esa2020_value_md5_f9f644","Coastal Protection","#9e9ac8",2020,"Luxembourg","LUX","Europe","Europe & Central Asia","1. High income: OECD","Luxembourg"
"399",135,2.25666284561157,2.2691792495171,"coastal_risk_esa2020_value_md5_f9f644","Coastal Protection","#9e9ac8",2020,"Latvia","LVA","Europe","Europe & Central Asia","3. Upper middle income","Latvia"
"400",136,0.33640256524086,0.328100647233338,"coastal_risk_esa2020_value_md5_f9f644","Coastal Protection","#9e9ac8",2020,"Macao","MAC","Asia","East Asia & Pacific","2. High income: nonOECD","Macao"
"401",137,1.18563032150269,0.910263572412537,"coastal_risk_esa2020_value_md5_f9f644","Coastal Protection","#9e9ac8",2020,"Saint-Martin","MAF","North America","Latin America & Caribbean","2. High income: nonOECD","Saint-Martin"
"402",138,1.45874536037445,1.65345827627419,"coastal_risk_esa2020_value_md5_f9f644","Coastal Protection","#9e9ac8",2020,"Morocco","MAR","Africa","Middle East & North Africa","4. Lower middle income","Morocco"
"403",139,NA,NA,"coastal_risk_esa2020_value_md5_f9f644","Coastal Protection","#9e9ac8",2020,"Monaco","MCO","Europe","Europe & Central Asia","2. High income: nonOECD","Monaco"
"404",140,NA,NA,"coastal_risk_esa2020_value_md5_f9f644","Coastal Protection","#9e9ac8",2020,"Moldova","MDA","Europe","Europe & Central Asia","4. Lower middle income","Moldova"
"405",141,1.29657852649689,1.17806807816837,"coastal_risk_esa2020_value_md5_f9f644","Coastal Protection","#9e9ac8",2020,"Madagascar","MDG","Africa","Sub-Saharan Africa","5. Low income","Madagascar"
"406",142,3.5722451210022,3.34726237179958,"coastal_risk_esa2020_value_md5_f9f644","Coastal Protection","#9e9ac8",2020,"Maldives","MDV","Seven seas (open ocean)","South Asia","3. Upper middle income","Maldives"
"407",143,1.63914167881012,1.67339362880178,"coastal_risk_esa2020_value_md5_f9f644","Coastal Protection","#9e9ac8",2020,"Mexico","MEX","North America","Latin America & Caribbean","3. Upper middle income","Mexico"
"408",144,4.09354257583618,4.32269311015842,"coastal_risk_esa2020_value_md5_f9f644","Coastal Protection","#9e9ac8",2020,"Marshall Islands","MHL","Oceania","East Asia & Pacific","4. Lower middle income","Marshall Islands"
"409",145,NA,NA,"coastal_risk_esa2020_value_md5_f9f644","Coastal Protection","#9e9ac8",2020,"North Macedonia","MKD","Europe","Europe & Central Asia","3. Upper middle income","Macedonia"
"410",146,NA,NA,"coastal_risk_esa2020_value_md5_f9f644","Coastal Protection","#9e9ac8",2020,"Mali","MLI","Africa","Sub-Saharan Africa","5. Low income","Mali"
"411",147,0.112915053963661,0.104881776663174,"coastal_risk_esa2020_value_md5_f9f644","Coastal Protection","#9e9ac8",2020,"Malta","MLT","Europe","Middle East & North Africa","2. High income: nonOECD","Malta"
"412",148,1.88610422611237,1.95620316176558,"coastal_risk_esa2020_value_md5_f9f644","Coastal Protection","#9e9ac8",2020,"Myanmar","MMR","Asia","East Asia & Pacific","5. Low income","Myanmar"
"413",149,2.36010074615479,2.42996011213179,"coastal_risk_esa2020_value_md5_f9f644","Coastal Protection","#9e9ac8",2020,"Montenegro","MNE","Europe","Europe & Central Asia","3. Upper middle income","Montenegro"
"414",150,NA,NA,"coastal_risk_esa2020_value_md5_f9f644","Coastal Protection","#9e9ac8",2020,"Mongolia","MNG","Asia","East Asia & Pacific","4. Lower middle income","Mongolia"
"415",151,1.10105013847351,1.13209628624916,"coastal_risk_esa2020_value_md5_f9f644","Coastal Protection","#9e9ac8",2020,"Northern Mariana Islands","MNP","Oceania","East Asia & Pacific","2. High income: nonOECD","Northern Mariana Islands"
"416",152,1.16748356819153,1.09903428140621,"coastal_risk_esa2020_value_md5_f9f644","Coastal Protection","#9e9ac8",2020,"Mozambique","MOZ","Africa","Sub-Saharan Africa","5. Low income","Mozambique"
"417",153,0.241806879639626,0.0915080138365052,"coastal_risk_esa2020_value_md5_f9f644","Coastal Protection","#9e9ac8",2020,"Mauritania","MRT","Africa","Sub-Saharan Africa","5. Low income","Mauritania"
"418",154,1.24918043613434,1.11135858477503,"coastal_risk_esa2020_value_md5_f9f644","Coastal Protection","#9e9ac8",2020,"Montserrat","MSR","North America","Latin America & Caribbean","4. Lower middle income","Montserrat"
"419",155,1.38940620422363,1.35274036638902,"coastal_risk_esa2020_value_md5_f9f644","Coastal Protection","#9e9ac8",2020,"Martinique","FRA","Europe","Europe & Central Asia","1. High income: OECD","France"
"420",156,1.30531573295593,1.22419931022564,"coastal_risk_esa2020_value_md5_f9f644","Coastal Protection","#9e9ac8",2020,"Mauritius","MUS","Seven seas (open ocean)","Sub-Saharan Africa","3. Upper middle income","Mauritius"
"421",157,NA,NA,"coastal_risk_esa2020_value_md5_f9f644","Coastal Protection","#9e9ac8",2020,"Malawi","MWI","Africa","Sub-Saharan Africa","5. Low income","Malawi"
"422",158,1.7591518163681,1.7713989516906,"coastal_risk_esa2020_value_md5_f9f644","Coastal Protection","#9e9ac8",2020,"Malaysia","MYS","Asia","East Asia & Pacific","3. Upper middle income","Malaysia"
"423",159,1.13534212112427,1.03937454752415,"coastal_risk_esa2020_value_md5_f9f644","Coastal Protection","#9e9ac8",2020,"Mayotte","FRA","Europe","Europe & Central Asia","1. High income: OECD","France"
"424",160,0.157980099320412,0.0996227334832045,"coastal_risk_esa2020_value_md5_f9f644","Coastal Protection","#9e9ac8",2020,"Namibia","NAM","Africa","Sub-Saharan Africa","3. Upper middle income","Namibia"
"425",161,1.12547600269318,1.01194224809774,"coastal_risk_esa2020_value_md5_f9f644","Coastal Protection","#9e9ac8",2020,"New Caledonia","NCL","Oceania","East Asia & Pacific","2. High income: nonOECD","New Caledonia"
"426",162,NA,NA,"coastal_risk_esa2020_value_md5_f9f644","Coastal Protection","#9e9ac8",2020,"Niger","NER","Africa","Sub-Saharan Africa","5. Low income","Niger"
"427",163,3.10205817222595,3.19601068565455,"coastal_risk_esa2020_value_md5_f9f644","Coastal Protection","#9e9ac8",2020,"Norfolk Island","NFK","Oceania","East Asia & Pacific","4. Lower middle income","Norfolk Island"
"428",164,1.76203501224518,1.7063206701694,"coastal_risk_esa2020_value_md5_f9f644","Coastal Protection","#9e9ac8",2020,"Nigeria","NGA","Africa","Sub-Saharan Africa","4. Lower middle income","Nigeria"
"429",165,1.59771180152893,1.59108095320956,"coastal_risk_esa2020_value_md5_f9f644","Coastal Protection","#9e9ac8",2020,"Nicaragua","NIC","North America","Latin America & Caribbean","4. Lower middle income","Nicaragua"
"430",166,1.12839508056641,1.14372246015567,"coastal_risk_esa2020_value_md5_f9f644","Coastal Protection","#9e9ac8",2020,"Niue","NIU","Oceania","East Asia & Pacific","3. Upper middle income","Niue"
"431",167,0.947831928730011,0.625231247591101,"coastal_risk_esa2020_value_md5_f9f644","Coastal Protection","#9e9ac8",2020,"Netherlands","NLD","Europe","Europe & Central Asia","1. High income: OECD","Netherlands"
"432",168,1.53620052337646,1.5580093994987,"coastal_risk_esa2020_value_md5_f9f644","Coastal Protection","#9e9ac8",2020,"Norway","NOR","Europe","Europe & Central Asia","1. High income: OECD","Norway"
"433",169,NA,NA,"coastal_risk_esa2020_value_md5_f9f644","Coastal Protection","#9e9ac8",2020,"Nepal","NPL","Asia","South Asia","5. Low income","Nepal"
"434",170,3.60818433761597,3.7448063997137,"coastal_risk_esa2020_value_md5_f9f644","Coastal Protection","#9e9ac8",2020,"Nauru","NRU","Oceania","East Asia & Pacific","4. Lower middle income","Nauru"
"435",171,1.81048393249512,1.90415793161533,"coastal_risk_esa2020_value_md5_f9f644","Coastal Protection","#9e9ac8",2020,"New Zealand","NZL","Oceania","East Asia & Pacific","1. High income: OECD","New Zealand"
"436",172,1.02790188789368,0.181241868004152,"coastal_risk_esa2020_value_md5_f9f644","Coastal Protection","#9e9ac8",2020,"Oman","OMN","Asia","Middle East & North Africa","2. High income: nonOECD","Oman"
"437",173,0.957684218883514,0.80517794048405,"coastal_risk_esa2020_value_md5_f9f644","Coastal Protection","#9e9ac8",2020,"Pakistan","PAK","Asia","South Asia","4. Lower middle income","Pakistan"
"438",174,1.62254023551941,1.57923454861701,"coastal_risk_esa2020_value_md5_f9f644","Coastal Protection","#9e9ac8",2020,"Panama","PAN","North America","Latin America & Caribbean","3. Upper middle income","Panama"
"439",175,2.76401448249817,3.3227014974608,"coastal_risk_esa2020_value_md5_f9f644","Coastal Protection","#9e9ac8",2020,"Pitcairn Islands","PCN","Oceania","East Asia & Pacific","5. Low income","Pitcairn Islands"
"440",176,0.824512898921967,0.172643232137435,"coastal_risk_esa2020_value_md5_f9f644","Coastal Protection","#9e9ac8",2020,"Peru","PER","South America","Latin America & Caribbean","3. Upper middle income","Peru"
"441",177,1.13812863826752,1.0113824962272,"coastal_risk_esa2020_value_md5_f9f644","Coastal Protection","#9e9ac8",2020,"Philippines","PHL","Asia","East Asia & Pacific","4. Lower middle income","Philippines"
"442",178,1.12273693084717,1.14341073862625,"coastal_risk_esa2020_value_md5_f9f644","Coastal Protection","#9e9ac8",2020,"Palau","PLW","Oceania","East Asia & Pacific","3. Upper middle income","Palau"
"443",179,1.62254929542542,1.4073019988264,"coastal_risk_esa2020_value_md5_f9f644","Coastal Protection","#9e9ac8",2020,"Papua New Guinea","PNG","Oceania","East Asia & Pacific","4. Lower middle income","Papua New Guinea"
"444",180,2.39530682563782,2.24701770924042,"coastal_risk_esa2020_value_md5_f9f644","Coastal Protection","#9e9ac8",2020,"Poland","POL","Europe","Europe & Central Asia","1. High income: OECD","Poland"
"445",181,1.09964036941528,1.07063507831498,"coastal_risk_esa2020_value_md5_f9f644","Coastal Protection","#9e9ac8",2020,"Puerto Rico","PRI","North America","Latin America & Caribbean","2. High income: nonOECD","Puerto Rico"
"446",182,1.71040189266205,1.67574886319758,"coastal_risk_esa2020_value_md5_f9f644","Coastal Protection","#9e9ac8",2020,"North Korea","PRK","Asia","East Asia & Pacific","5. Low income","Dem. Rep. Korea"
