<<<<<<< HEAD
"","extent","service","color","ee_r264_name","iso3","continent","region_wb","income_grp","name_long","metric","value"
"2284",234,"Sediment Export","#08306b","Uruguay","URY","South America","Latin America & Caribbean","3. Upper middle income","Uruguay","year_1992",3.53076410293579
"2285",234,"Sediment Export","#08306b","Uruguay","URY","South America","Latin America & Caribbean","3. Upper middle income","Uruguay","year_2020",3.08081269264221
"2286",234,"Sediment Export","#08306b","Uruguay","URY","South America","Latin America & Caribbean","3. Upper middle income","Uruguay","pct_change",-12.743740368252
"2287",235,"Sediment Export","#08306b","United States","USA","North America","North America","1. High income: OECD","United States","year_1992",9.43131065368652
"2288",235,"Sediment Export","#08306b","United States","USA","North America","North America","1. High income: OECD","United States","year_2020",10.0393438339233
"2289",235,"Sediment Export","#08306b","United States","USA","North America","North America","1. High income: OECD","United States","pct_change",6.44696376318717
"2290",236,"Sediment Export","#08306b","Uzbekistan","UZB","Asia","Europe & Central Asia","4. Lower middle income","Uzbekistan","year_1992",37.3431282043457
"2291",236,"Sediment Export","#08306b","Uzbekistan","UZB","Asia","Europe & Central Asia","4. Lower middle income","Uzbekistan","year_2020",36.7292175292969
"2292",236,"Sediment Export","#08306b","Uzbekistan","UZB","Asia","Europe & Central Asia","4. Lower middle income","Uzbekistan","pct_change",-1.64397227701282
"2293",237,"Sediment Export","#08306b","Vatican City","VAT","Europe","Europe & Central Asia","2. High income: nonOECD","Vatican","year_1992",6.03025245666504
"2294",237,"Sediment Export","#08306b","Vatican City","VAT","Europe","Europe & Central Asia","2. High income: nonOECD","Vatican","year_2020",6.04090356826782
"2295",237,"Sediment Export","#08306b","Vatican City","VAT","Europe","Europe & Central Asia","2. High income: nonOECD","Vatican","pct_change",0.176627955119977
"2296",238,"Sediment Export","#08306b","Saint Vincent and the Grenadines","VCT","North America","Latin America & Caribbean","3. Upper middle income","Saint Vincent and the Grenadines","year_1992",NA
"2297",238,"Sediment Export","#08306b","Saint Vincent and the Grenadines","VCT","North America","Latin America & Caribbean","3. Upper middle income","Saint Vincent and the Grenadines","year_2020",NA
"2298",238,"Sediment Export","#08306b","Saint Vincent and the Grenadines","VCT","North America","Latin America & Caribbean","3. Upper middle income","Saint Vincent and the Grenadines","pct_change",NA
"2299",239,"Sediment Export","#08306b","Venezuela","VEN","South America","Latin America & Caribbean","3. Upper middle income","Venezuela","year_1992",22.3546237945557
"2300",239,"Sediment Export","#08306b","Venezuela","VEN","South America","Latin America & Caribbean","3. Upper middle income","Venezuela","year_2020",23.3775844573975
"2301",239,"Sediment Export","#08306b","Venezuela","VEN","South America","Latin America & Caribbean","3. Upper middle income","Venezuela","pct_change",4.57605850245145
"2302",240,"Sediment Export","#08306b","British Virgin Islands","VGB","North America","Latin America & Caribbean","1. High income: OECD","British Virgin Islands","year_1992",NA
"2303",240,"Sediment Export","#08306b","British Virgin Islands","VGB","North America","Latin America & Caribbean","1. High income: OECD","British Virgin Islands","year_2020",NA
"2304",240,"Sediment Export","#08306b","British Virgin Islands","VGB","North America","Latin America & Caribbean","1. High income: OECD","British Virgin Islands","pct_change",NA
"2305",241,"Sediment Export","#08306b","Virgin Islands, U.S.","VIR","North America","Latin America & Caribbean","2. High income: nonOECD","United States Virgin Islands","year_1992",NA
"2306",241,"Sediment Export","#08306b","Virgin Islands, U.S.","VIR","North America","Latin America & Caribbean","2. High income: nonOECD","United States Virgin Islands","year_2020",NA
"2307",241,"Sediment Export","#08306b","Virgin Islands, U.S.","VIR","North America","Latin America & Caribbean","2. High income: nonOECD","United States Virgin Islands","pct_change",NA
"2308",242,"Sediment Export","#08306b","Vietnam","VNM","Asia","East Asia & Pacific","4. Lower middle income","Vietnam","year_1992",447.929534912109
"2309",242,"Sediment Export","#08306b","Vietnam","VNM","Asia","East Asia & Pacific","4. Lower middle income","Vietnam","year_2020",512.534362792969
"2310",242,"Sediment Export","#08306b","Vietnam","VNM","Asia","East Asia & Pacific","4. Lower middle income","Vietnam","pct_change",14.422989074283
"2311",243,"Sediment Export","#08306b","Vanuatu","VUT","Oceania","East Asia & Pacific","4. Lower middle income","Vanuatu","year_1992",596.573913574219
"2312",243,"Sediment Export","#08306b","Vanuatu","VUT","Oceania","East Asia & Pacific","4. Lower middle income","Vanuatu","year_2020",42.0129699707031
"2313",243,"Sediment Export","#08306b","Vanuatu","VUT","Oceania","East Asia & Pacific","4. Lower middle income","Vanuatu","pct_change",-92.9576253646437
"2314",244,"Sediment Export","#08306b","Wallis and Futuna","WLF","Oceania","East Asia & Pacific","4. Lower middle income","Wallis and Futuna Islands","year_1992",NA
"2315",244,"Sediment Export","#08306b","Wallis and Futuna","WLF","Oceania","East Asia & Pacific","4. Lower middle income","Wallis and Futuna Islands","year_2020",NA
"2316",244,"Sediment Export","#08306b","Wallis and Futuna","WLF","Oceania","East Asia & Pacific","4. Lower middle income","Wallis and Futuna Islands","pct_change",NA
"2317",245,"Sediment Export","#08306b","Samoa","WSM","Oceania","East Asia & Pacific","4. Lower middle income","Samoa","year_1992",NA
"2318",245,"Sediment Export","#08306b","Samoa","WSM","Oceania","East Asia & Pacific","4. Lower middle income","Samoa","year_2020",NA
"2319",245,"Sediment Export","#08306b","Samoa","WSM","Oceania","East Asia & Pacific","4. Lower middle income","Samoa","pct_change",NA
"2320",246,"Sediment Export","#08306b","Akrotiri and Dhekelia","GBR","Europe","Europe & Central Asia","1. High income: OECD","United Kingdom","year_1992",4.98230218887329
"2321",246,"Sediment Export","#08306b","Akrotiri and Dhekelia","GBR","Europe","Europe & Central Asia","1. High income: OECD","United Kingdom","year_2020",4.7580738067627
"2322",246,"Sediment Export","#08306b","Akrotiri and Dhekelia","GBR","Europe","Europe & Central Asia","1. High income: OECD","United Kingdom","pct_change",-4.50049743292062
"2323",247,"Sediment Export","#08306b","Clipperton Island","FRA","Europe","Europe & Central Asia","1. High income: OECD","France","year_1992",NA
"2324",247,"Sediment Export","#08306b","Clipperton Island","FRA","Europe","Europe & Central Asia","1. High income: OECD","France","year_2020",NA
"2325",247,"Sediment Export","#08306b","Clipperton Island","FRA","Europe","Europe & Central Asia","1. High income: OECD","France","pct_change",NA
"2326",248,"Sediment Export","#08306b","Kosovo","SRB","Europe","Europe & Central Asia","3. Upper middle income","Serbia","year_1992",55.382698059082
"2327",248,"Sediment Export","#08306b","Kosovo","SRB","Europe","Europe & Central Asia","3. Upper middle income","Serbia","year_2020",53.4758033752441
"2328",248,"Sediment Export","#08306b","Kosovo","SRB","Europe","Europe & Central Asia","3. Upper middle income","Serbia","pct_change",-3.44312348561213
"2329",249,"Sediment Export","#08306b","Paracel Islands","CHN","Asia","East Asia & Pacific","3. Upper middle income","China","year_1992",NA
"2330",249,"Sediment Export","#08306b","Paracel Islands","CHN","Asia","East Asia & Pacific","3. Upper middle income","China","year_2020",NA
"2331",249,"Sediment Export","#08306b","Paracel Islands","CHN","Asia","East Asia & Pacific","3. Upper middle income","China","pct_change",NA
"2332",250,"Sediment Export","#08306b","Spratly Islands","XSP","Asia","East Asia & Pacific","5. Low income","Spratly Islands","year_1992",NA
"2333",250,"Sediment Export","#08306b","Spratly Islands","XSP","Asia","East Asia & Pacific","5. Low income","Spratly Islands","year_2020",NA
"2334",250,"Sediment Export","#08306b","Spratly Islands","XSP","Asia","East Asia & Pacific","5. Low income","Spratly Islands","pct_change",NA
"2335",251,"Sediment Export","#08306b","Yemen","YEM","Asia","Middle East & North Africa","4. Lower middle income","Yemen","year_1992",379.111724853516
"2336",251,"Sediment Export","#08306b","Yemen","YEM","Asia","Middle East & North Africa","4. Lower middle income","Yemen","year_2020",374.089294433594
"2337",251,"Sediment Export","#08306b","Yemen","YEM","Asia","Middle East & North Africa","4. Lower middle income","Yemen","pct_change",-1.32478899771898
"2338",252,"Sediment Export","#08306b","India","IND","Asia","South Asia","4. Lower middle income","India","year_1992",588.53173828125
"2339",252,"Sediment Export","#08306b","India","IND","Asia","South Asia","4. Lower middle income","India","year_2020",616.90673828125
"2340",252,"Sediment Export","#08306b","India","IND","Asia","South Asia","4. Lower middle income","India","pct_change",4.82132027116608
"2341",253,"Sediment Export","#08306b","China","CHN","Asia","East Asia & Pacific","3. Upper middle income","China","year_1992",3182.0625
"2342",253,"Sediment Export","#08306b","China","CHN","Asia","East Asia & Pacific","3. Upper middle income","China","year_2020",3352.29736328125
"2343",253,"Sediment Export","#08306b","China","CHN","Asia","East Asia & Pacific","3. Upper middle income","China","pct_change",5.34982776992124
"2344",254,"Sediment Export","#08306b","China","CHN","Asia","East Asia & Pacific","3. Upper middle income","China","year_1992",724.249267578125
"2345",254,"Sediment Export","#08306b","China","CHN","Asia","East Asia & Pacific","3. Upper middle income","China","year_2020",748.487609863281
"2346",254,"Sediment Export","#08306b","China","CHN","Asia","East Asia & Pacific","3. Upper middle income","China","pct_change",3.34668509451291
"2347",255,"Sediment Export","#08306b","India","IND","Asia","South Asia","4. Lower middle income","India","year_1992",1312.20434570312
"2348",255,"Sediment Export","#08306b","India","IND","Asia","South Asia","4. Lower middle income","India","year_2020",1327.962890625
"2349",255,"Sediment Export","#08306b","India","IND","Asia","South Asia","4. Lower middle income","India","pct_change",1.20092156175844
"2350",256,"Sediment Export","#08306b","India","IND","Asia","South Asia","4. Lower middle income","India","year_1992",202.531021118164
"2351",256,"Sediment Export","#08306b","India","IND","Asia","South Asia","4. Lower middle income","India","year_2020",201.689361572266
"2352",256,"Sediment Export","#08306b","India","IND","Asia","South Asia","4. Lower middle income","India","pct_change",-0.415570682086749
"2353",257,"Sediment Export","#08306b","Pakistan","PAK","Asia","South Asia","4. Lower middle income","Pakistan","year_1992",537.709838867188
"2354",257,"Sediment Export","#08306b","Pakistan","PAK","Asia","South Asia","4. Lower middle income","Pakistan","year_2020",536.071105957031
"2355",257,"Sediment Export","#08306b","Pakistan","PAK","Asia","South Asia","4. Lower middle income","Pakistan","pct_change",-0.304761563152593
"2356",258,"Sediment Export","#08306b","India","IND","Asia","South Asia","4. Lower middle income","India","year_1992",58.8389930725098
"2357",258,"Sediment Export","#08306b","India","IND","Asia","South Asia","4. Lower middle income","India","year_2020",58.0820007324219
"2358",258,"Sediment Export","#08306b","India","IND","Asia","South Asia","4. Lower middle income","India","pct_change",-1.28654876733703
"2359",259,"Sediment Export","#08306b","China","CHN","Asia","East Asia & Pacific","3. Upper middle income","China","year_1992",438.323516845703
"2360",259,"Sediment Export","#08306b","China","CHN","Asia","East Asia & Pacific","3. Upper middle income","China","year_2020",455.983520507812
"2361",259,"Sediment Export","#08306b","China","CHN","Asia","East Asia & Pacific","3. Upper middle income","China","pct_change",4.02898840317655
"2362",260,"Sediment Export","#08306b","India","IND","Asia","South Asia","4. Lower middle income","India","year_1992",622.5478515625
"2363",260,"Sediment Export","#08306b","India","IND","Asia","South Asia","4. Lower middle income","India","year_2020",653.851501464844
"2364",260,"Sediment Export","#08306b","India","IND","Asia","South Asia","4. Lower middle income","India","pct_change",5.02831225323107
"2365",261,"Sediment Export","#08306b","South Africa","ZAF","Africa","Sub-Saharan Africa","3. Upper middle income","South Africa","year_1992",21.8941955566406
"2366",261,"Sediment Export","#08306b","South Africa","ZAF","Africa","Sub-Saharan Africa","3. Upper middle income","South Africa","year_2020",24.4517440795898
"2367",261,"Sediment Export","#08306b","South Africa","ZAF","Africa","Sub-Saharan Africa","3. Upper middle income","South Africa","pct_change",11.6813998318997
"2368",262,"Sediment Export","#08306b","Zambia","ZMB","Africa","Sub-Saharan Africa","4. Lower middle income","Zambia","year_1992",5.66927671432495
"2369",262,"Sediment Export","#08306b","Zambia","ZMB","Africa","Sub-Saharan Africa","4. Lower middle income","Zambia","year_2020",6.59912300109863
"2370",262,"Sediment Export","#08306b","Zambia","ZMB","Africa","Sub-Saharan Africa","4. Lower middle income","Zambia","pct_change",16.4014976447379
"2371",263,"Sediment Export","#08306b","Northern Cyprus","CYP","Asia","Europe & Central Asia","2. High income: nonOECD","Cyprus","year_1992",12.6775331497192
"2372",263,"Sediment Export","#08306b","Northern Cyprus","CYP","Asia","Europe & Central Asia","2. High income: nonOECD","Cyprus","year_2020",11.131049156189
"2373",263,"Sediment Export","#08306b","Northern Cyprus","CYP","Asia","Europe & Central Asia","2. High income: nonOECD","Cyprus","pct_change",-12.1986192050656
"2374",264,"Sediment Export","#08306b","Zimbabwe","ZWE","Africa","Sub-Saharan Africa","5. Low income","Zimbabwe","year_1992",44.5125007629395
"2375",264,"Sediment Export","#08306b","Zimbabwe","ZWE","Africa","Sub-Saharan Africa","5. Low income","Zimbabwe","year_2020",45.9383544921875
"2376",264,"Sediment Export","#08306b","Zimbabwe","ZWE","Africa","Sub-Saharan Africa","5. Low income","Zimbabwe","pct_change",3.20326583501043
"2377",1,"Nature Access","#A57C00","Aruba","ABW","North America","Latin America & Caribbean","2. High income: nonOECD","Aruba","year_1992",90450.1328125
"2378",1,"Nature Access","#A57C00","Aruba","ABW","North America","Latin America & Caribbean","2. High income: nonOECD","Aruba","year_2020",114494.0546875
"2379",1,"Nature Access","#A57C00","Aruba","ABW","North America","Latin America & Caribbean","2. High income: nonOECD","Aruba","pct_change",26.5825169376392
"2380",2,"Nature Access","#A57C00","Afghanistan","AFG","Asia","South Asia","5. Low income","Afghanistan","year_1992",11560.3994140625
"2381",2,"Nature Access","#A57C00","Afghanistan","AFG","Asia","South Asia","5. Low income","Afghanistan","year_2020",31791.466796875
